ID	AIH055	AIH003	AIH030	AIH022	AIH060	AIH005	AIH051	AIH021	AIH065	AIH046	AIH059	AIH002	AIH063	AIH081	AIH039	AIH064	AIH027	AIH058	AIH026	AIH068	AIH001	AIH054	AIH007	AIH020	AIH043	AIH035	AIH047	AIH049	AIH042	AIH074	AIH071	AIH056	AIH082	AIH053	AIH057	AIH078	AIH050	AIH031	AIH062	AIH079	AIH077	AIH018	AIH036	AIH069	AIH061	AIH009	AIH006	AIH037	AIH032	AIH052	AIH076	AIH072	AIH029	AIH083	AIH086	AIH070	AIH023	AIH033	AIH066	AIH011	AIH040
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium;s__fimetarium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium;s__hathewayi	0.0	4277.0	1.0	0.0	271.0	3.0	0.0	250.0	3.0	0.0	0.0	2.0	0.0	46.0	4.0	14.0	2.0	22.0	0.0	19.0	0.0	0.0	0.0	64.0	0.0	1.0	17.0	50.0	0.0	0.0	20.0	23.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	42.0	0.0	0.0	8.0	94.0	0.0	0.0	45.0	11.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__	7689.0	4251.0	38.0	27.0	550.0	12.0	64.0	29.0	45.0	35.0	70.0	40.0	521.0	150.0	39.0	152.0	6.0	348.0	11.0	681.0	14.0	160.0	0.0	0.0	4.0	76.0	222.0	2130.0	862.0	642.0	26.0	248.0	3468.0	81.0	216.0	314.0	113.0	705.0	159.0	78.0	6.0	50.0	7.0	115.0	2483.0	29.0	986.0	153.0	2.0	35.0	37.0	0.0	102.0	437.0	341.0	701.0	1.0	400.0	19.0	9.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__catus	0.0	8.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	13.0	2.0	493.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	61.0	6.0	16.0	0.0	0.0	5.0	0.0	0.0	0.0	14.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	90.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__eutactus	0.0	0.0	1270.0	5.0	0.0	0.0	106.0	2.0	0.0	125.0	1.0	0.0	0.0	1474.0	0.0	1.0	0.0	0.0	0.0	27.0	1.0	0.0	0.0	0.0	125.0	0.0	2.0	59.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	45.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	9.0	0.0	26.0	0.0	4.0	17.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Defluviitalea;s__saccharophila	4.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	22.0	0.0	2.0	3.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	8.0	1.0	5.0	0.0	0.0	25.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	2.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__	10.0	2.0	11.0	1.0	1.0	3.0	9.0	474.0	1.0	96.0	1.0	103.0	7.0	5.0	4.0	32.0	3.0	25.0	20.0	113.0	32.0	1.0	0.0	42.0	1.0	0.0	41.0	168.0	100.0	3389.0	7.0	4.0	202.0	6.0	11.0	0.0	6.0	0.0	35.0	5.0	48.0	26.0	26.0	4.0	1097.0	7.0	3.0	1.0	0.0	0.0	30.0	2.0	205.0	37.0	7724.0	24.0	2.0	19.0	4.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__formicigenerans	0.0	5.0	4.0	55.0	8.0	4.0	1.0	0.0	3.0	5.0	2.0	13.0	2.0	15.0	66.0	31.0	3.0	29.0	2.0	26.0	0.0	3.0	0.0	681.0	73.0	0.0	21.0	51.0	9.0	33.0	0.0	2.0	2277.0	5.0	2.0	1.0	0.0	54.0	1.0	46.0	5.0	11.0	1.0	8.0	46.0	0.0	9.0	0.0	0.0	8.0	75.0	0.0	1.0	145.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2041.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium;s__	3.0	8.0	13.0	0.0	92.0	716.0	2.0	0.0	419.0	1.0	0.0	8.0	5.0	1.0	4.0	0.0	1.0	23.0	3.0	39.0	10.0	1.0	0.0	4.0	19.0	1102.0	4985.0	19.0	0.0	2.0	50.0	519.0	3.0	31.0	4.0	3.0	6.0	0.0	5.0	19.0	329.0	2.0	0.0	1.0	4.0	0.0	12.0	60.0	0.0	3.0	0.0	0.0	2.0	184.0	5.0	0.0	1.0	1.0	20.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;Other	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__	240.0	0.0	0.0	0.0	161.0	71.0	1407.0	77.0	16.0	17.0	0.0	256.0	222.0	2002.0	47.0	23.0	5.0	947.0	19.0	177.0	44.0	6.0	0.0	706.0	47.0	12.0	11.0	696.0	21.0	362.0	9.0	19.0	121.0	119.0	37.0	11.0	16.0	52.0	19.0	17.0	2.0	3.0	47.0	1411.0	24.0	3.0	5.0	586.0	1.0	37.0	6.0	3.0	1381.0	6.0	480.0	55.0	2.0	0.0	6.0	2.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	36.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;Other	67.0	4.0	121.0	0.0	5.0	0.0	0.0	0.0	75.0	0.0	0.0	42.0	465.0	87.0	17460.0	25.0	13.0	63.0	88.0	3.0	16.0	12.0	0.0	0.0	21.0	4.0	1.0	123.0	1.0	5.0	7.0	69.0	93.0	154.0	24.0	21.0	27.0	13.0	4.0	247.0	0.0	3.0	2.0	15.0	10.0	0.0	8.0	3.0	0.0	20.0	0.0	0.0	77.0	15.0	18.0	26.0	1.0	0.0	60.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	43.0	566.0	90.0	3.0	123.0	843.0	34.0	248.0	244.0	6955.0	21.0	47.0	32192.0	994.0	3169.0	425.0	178.0	624.0	410.0	505.0	52.0	38.0	0.0	158.0	106.0	133.0	48.0	1095.0	10.0	540.0	93.0	472.0	1334.0	386.0	388.0	20.0	1931.0	768.0	284.0	2938.0	10.0	334.0	126.0	72.0	107.0	8.0	49.0	155.0	1.0	57.0	0.0	7.0	2203.0	509.0	1935.0	486.0	5.0	85.0	369.0	0.0	234.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__faecis	729.0	132.0	501.0	7.0	163.0	8.0	214.0	1.0	354.0	12.0	16.0	964.0	600.0	389.0	384.0	56.0	12.0	794.0	9.0	15.0	42.0	358.0	4.0	99.0	247.0	175.0	44.0	389.0	74.0	433.0	104.0	19327.0	196.0	1001.0	507.0	118.0	193.0	272.0	166.0	199.0	52.0	138.0	1.0	21.0	110.0	5.0	86.0	83.0	4.0	203.0	1.0	1.0	104.0	116.0	6.0	332.0	11.0	0.0	997.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	18.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__satelles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__	4.0	7.0	5.0	0.0	15.0	68.0	1.0	1706.0	43.0	3.0	0.0	43.0	16.0	4.0	40.0	13.0	4.0	29.0	1.0	84.0	3.0	6.0	0.0	0.0	0.0	4.0	13.0	172.0	23.0	567.0	9.0	43.0	165.0	13.0	148.0	4.0	4.0	60.0	9.0	101.0	13.0	10.0	4.0	14.0	186.0	0.0	3.0	46.0	0.0	11.0	200.0	0.0	5.0	18.0	1.0	1.0	0.0	3.0	41.0	13.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus	37.0	31.0	1.0	35296.0	16.0	10.0	12.0	1520.0	32.0	6.0	7.0	11.0	19.0	17.0	15.0	44.0	2.0	45.0	22.0	226.0	3.0	34.0	3.0	651.0	5.0	15.0	29.0	220.0	385.0	171.0	12.0	60.0	932.0	45.0	174.0	3.0	25.0	38.0	3913.0	73.0	29.0	355.0	6.0	41.0	78.0	2.0	11.0	469.0	7.0	9.0	1.0	45.0	23.0	2347.0	9321.0	35.0	4.0	11.0	17.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__torques	2.0	0.0	0.0	3.0	29.0	0.0	81.0	7859.0	0.0	11.0	36.0	11.0	301.0	18.0	110.0	109.0	0.0	2.0	2.0	1.0	6.0	6.0	0.0	0.0	2.0	0.0	1.0	11.0	1569.0	800.0	11.0	4.0	19.0	85.0	10.0	0.0	1.0	16.0	7.0	54.0	7.0	10.0	20.0	9.0	1.0	0.0	0.0	0.0	0.0	2.0	2179.0	0.0	1.0	8.0	1.0	27.0	0.0	44.0	201.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	12.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	512.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4;s__	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;Other;Other	0.0	4.0	2.0	0.0	0.0	22.0	1.0	3.0	4.0	22.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	24.0	5.0	6.0	1.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	3.0	0.0	0.0	5.0	40.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	0.0	8.0	42.0	0.0	0.0	0.0	1.0	12.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2251.0	1.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;Other	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__ruminantium	2.0	188.0	0.0	0.0	0.0	0.0	1.0	7.0	6.0	3.0	1.0	0.0	2.0	26.0	0.0	10.0	0.0	549.0	0.0	1233.0	104.0	10.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	2.0	0.0	3.0	0.0	67.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	17.0	4.0	0.0	0.0	4.0	39.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];Other	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__difficile	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other;Other	24.0	58.0	23.0	4.0	85.0	150.0	85.0	12.0	1314.0	219.0	38.0	737.0	712.0	148.0	19.0	141.0	8.0	333.0	9.0	418.0	190.0	134.0	0.0	0.0	148.0	75.0	30.0	436.0	3157.0	39.0	104.0	23.0	40.0	107.0	515.0	4944.0	264.0	90.0	64.0	25.0	294.0	36.0	29.0	225.0	785.0	27.0	241.0	38.0	0.0	250.0	382.0	999.0	0.0	55.0	706.0	52.0	26.0	87.0	23.0	16.0	15.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	15348.0	30.0	7001.0	19.0	325.0	420.0	6192.0	2.0	20507.0	1709.0	304.0	145.0	1863.0	913.0	337.0	973.0	18.0	2224.0	1.0	2419.0	395.0	1827.0	0.0	0.0	1460.0	1023.0	1553.0	3128.0	33.0	3.0	462.0	310.0	379.0	1379.0	1748.0	3137.0	1491.0	229.0	772.0	62.0	949.0	181.0	635.0	937.0	4684.0	177.0	2021.0	29.0	5.0	2079.0	7.0	2665.0	6.0	1166.0	4.0	260.0	0.0	25.0	165.0	0.0	36.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;s__	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	25.0	5.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	3.0	29.0	0.0	0.0	0.0	0.0	5.0	5.0	4.0	0.0	0.0	0.0	0.0	9.0	116.0	2.0	0.0	147.0	0.0	0.0	13.0	3.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	24.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	1.0	0.0	4.0	0.0	4.0	8.0	30.0	0.0	4.0	0.0	0.0	13.0	2.0	6.0	3.0	1.0	5.0	19.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	7.0	1.0	0.0	0.0	4.0	0.0	0.0	12.0	0.0	8.0	0.0	5.0	0.0	2.0	0.0	47.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;s__pullicaecorum	3.0	3.0	8.0	74.0	19.0	46.0	3.0	1.0	23.0	15.0	5.0	10.0	14.0	14.0	86.0	11.0	815.0	25.0	11.0	80.0	0.0	22.0	0.0	579.0	8.0	15.0	6.0	185.0	12.0	583.0	2.0	1.0	2.0	24.0	18.0	2.0	2.0	1.0	47.0	1.0	14.0	18.0	2.0	2.0	118.0	3.0	7.0	121.0	0.0	4.0	1.0	0.0	1.0	1.0	71.0	22.0	4.0	0.0	26.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__hungatei	7.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	42.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum	31.0	2.0	0.0	0.0	2.0	28.0	19.0	0.0	6.0	4.0	8.0	8.0	1.0	6.0	0.0	72.0	0.0	9.0	0.0	3.0	17.0	11.0	0.0	0.0	5.0	0.0	0.0	7.0	2.0	0.0	11.0	3.0	0.0	13.0	31.0	0.0	5.0	2.0	7.0	12.0	13.0	2.0	0.0	160.0	3.0	1.0	0.0	10.0	0.0	11.0	22.0	1.0	0.0	18.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
